,Medu,Fedu,traveltime,studytime,failures,internship,freetime,goout,health,absences,GPA,sex_F,famsize_GT3,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,guardian_father,guardian_mother,guardian_other,extra_learning_yes,sports_yes,higher_yes,cluster
429,4,4,1,2,0,2,3,2,2,5,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,14
430,1,2,1,3,0,0,4,3,5,0,7.5,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,15
431,3,2,1,2,1,1,5,4,5,0,7.48,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3
432,1,1,1,1,1,0,4,4,5,0,6.77,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3
433,4,4,2,1,0,0,5,1,5,0,7.96,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,16
434,2,2,2,4,0,1,2,1,1,4,6.85,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,14
435,1,1,2,2,0,0,4,3,4,0,8.92,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,9
436,1,1,2,1,1,1,4,3,2,4,9.18,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,5
437,0,2,2,1,0,0,2,3,2,0,7.04,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,2
438,2,3,2,1,0,1,5,5,3,2,8.12,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
439,3,3,2,1,0,0,1,3,4,0,9.14,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2
440,1,1,2,2,0,1,4,5,3,0,6.69,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,3
441,1,1,1,2,0,1,4,3,5,4,7.42,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,5
442,4,1,1,2,0,0,3,4,2,0,8.6,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,9
443,4,1,1,2,0,0,3,4,2,7,6.08,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,11
444,3,4,3,2,0,0,4,5,5,4,7.56,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
445,1,1,4,2,0,1,4,5,4,8,8.18,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,11
446,3,3,1,2,0,0,3,3,5,0,7.5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,16
447,2,1,3,1,0,2,5,5,3,8,7.65,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,11
448,4,4,2,3,0,0,2,2,4,6,7.25,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,14
449,1,2,2,1,0,0,1,2,1,3,6.58,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,8
450,2,3,3,2,0,1,5,4,1,2,0.0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
451,1,2,2,2,0,2,3,3,5,0,6.68,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,9
452,2,2,3,2,0,1,4,5,4,4,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,5
453,1,2,1,3,1,2,3,2,4,0,8.62,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,15
454,1,2,1,3,1,1,3,2,4,3,6.69,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,8
455,2,1,1,2,0,2,4,2,2,0,7.12,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,9
456,1,1,1,2,0,1,4,3,2,0,8.58,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,9
457,1,2,1,1,0,2,5,5,3,4,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,5
458,1,1,4,4,0,1,3,2,1,0,6.8,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,7
459,1,1,4,3,0,0,4,3,5,2,6.96,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7
460,1,1,2,2,0,0,3,3,2,1,6.69,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,7
461,1,1,2,1,0,0,2,2,2,0,7.42,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,7
462,1,1,3,2,0,0,2,1,2,0,7.81,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7
463,2,2,1,3,0,2,4,3,5,2,6.54,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,6
464,1,1,2,1,0,0,4,4,5,6,7.65,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,11
465,1,2,1,2,1,2,4,4,5,9,8.88,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,13
466,3,1,2,1,0,0,2,3,4,0,7.92,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,7
467,2,2,3,2,0,2,3,4,2,1,8.38,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,6
468,2,2,3,1,0,0,3,3,4,1,8.38,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,7
469,4,4,1,2,0,2,3,1,3,0,7.77,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,2
470,3,3,1,2,0,1,5,4,1,4,7.12,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
471,2,2,2,2,1,0,4,4,5,2,9.04,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,6
472,2,2,3,1,0,1,3,2,4,0,7.62,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,7
473,2,1,2,1,0,0,4,3,4,4,7.19,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,5
474,1,3,3,1,0,1,2,4,3,2,9.04,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,6
475,2,2,2,3,0,0,3,2,4,0,7.5,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,15
476,2,1,1,1,0,1,4,3,5,2,6.73,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,6
477,3,3,2,1,0,2,3,3,3,11,7.96,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,13
478,1,1,2,2,3,1,4,3,1,0,8.35,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,9
479,2,2,1,1,0,2,5,3,5,4,8.08,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,5
480,2,3,1,1,1,1,4,4,2,0,8.5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16
481,2,1,3,1,0,2,5,3,3,2,8.65,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,6
482,1,1,2,1,0,0,2,1,4,0,8.38,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7
483,2,2,3,2,0,1,4,5,1,1,7.23,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3
484,2,2,1,1,0,2,3,4,1,6,7.81,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,11
485,2,2,2,2,0,0,3,5,4,0,7.88,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3
486,2,2,1,1,1,1,4,3,3,1,7.81,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,9
487,3,2,2,3,2,2,3,2,2,6,6.81,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,14
488,1,1,1,3,1,0,3,1,3,6,8.54,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,14
489,1,1,2,1,1,1,4,3,4,0,8.54,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,9
490,1,1,2,1,1,2,2,3,2,4,7.92,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
491,1,1,2,2,1,0,1,4,1,12,9.58,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,13
492,2,2,1,2,0,1,3,2,3,2,8.73,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,8
493,0,1,2,1,0,2,4,4,5,5,7.69,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,5
494,1,2,1,2,0,1,4,5,3,0,7.58,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3
495,3,3,1,1,0,0,5,4,4,0,9.38,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3
496,1,1,1,1,0,0,4,4,4,2,9.31,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,6
497,3,3,2,4,1,0,4,5,5,0,8.88,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,3
498,2,1,1,2,0,1,3,3,1,0,8.35,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,9
499,2,2,1,1,0,2,2,5,5,0,7.42,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,3
500,1,2,1,1,1,0,3,5,1,12,7.54,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,13
501,4,3,1,1,0,0,2,5,5,8,7.12,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,11
502,2,2,3,4,1,1,3,5,3,2,8.27,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,6
503,1,1,1,4,0,2,2,1,5,0,7.04,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,15
504,2,2,1,3,0,1,4,5,1,0,9.08,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3
505,1,1,2,1,0,2,4,5,5,0,8.73,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,3
506,3,3,2,2,1,2,3,4,3,8,7.27,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,11
507,1,1,1,3,0,2,3,3,3,0,9.15,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,9
508,2,2,3,1,1,0,4,5,5,0,8.15,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3
509,1,1,3,2,0,0,3,2,1,0,8.69,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7
510,2,2,2,2,0,0,3,2,1,0,8.88,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,15
511,1,0,2,2,0,0,4,5,4,1,8.54,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3
512,1,1,1,2,1,0,3,2,5,9,8.5,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
513,3,1,1,1,0,1,1,3,1,0,9.38,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,2
514,3,2,1,1,0,1,1,3,3,2,3.46,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2
515,1,1,2,2,0,1,3,5,3,8,6.69,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,11
516,4,4,1,2,0,2,3,3,2,0,7.15,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,16
517,1,2,2,1,0,1,4,5,2,0,9.62,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,3
518,2,4,1,2,1,0,3,2,1,8,8.62,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
519,2,1,2,2,0,1,2,1,2,0,7.81,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,7
520,1,1,3,2,0,0,3,2,5,6,9.31,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,14
521,2,3,2,2,0,2,3,3,2,0,8.69,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,16
522,4,4,1,2,0,1,3,4,3,4,7.96,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
523,4,4,1,4,0,0,5,5,5,2,7.77,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
524,3,4,3,2,0,1,2,1,2,2,8.5,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,8
525,4,4,1,3,0,0,4,3,5,0,7.85,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,16
526,4,1,1,1,0,1,2,3,5,1,7.38,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,6
527,2,2,4,3,0,2,1,3,3,0,6.81,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,7
528,2,2,1,1,0,0,1,3,5,5,8.46,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,14
529,4,4,2,1,0,1,1,3,5,1,7.81,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2
530,3,3,1,1,0,2,1,4,3,8,8.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1
531,1,1,3,2,0,0,1,3,1,0,8.73,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7
532,2,1,2,2,0,0,2,2,5,2,8.58,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7
533,2,1,1,2,0,2,2,2,3,0,8.31,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,2
534,4,4,1,1,0,0,1,2,5,0,9.23,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2
535,1,2,3,2,0,1,5,5,5,11,8.27,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,13
536,2,2,3,4,0,1,4,5,5,8,7.69,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,11
537,2,1,1,1,0,0,3,3,5,11,8.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,13
538,2,2,1,3,0,2,3,3,5,2,7.54,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,6
539,4,1,2,2,0,0,2,4,1,8,7.73,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1
540,3,2,2,1,0,2,3,3,1,5,6.69,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,5
541,2,2,2,2,0,0,1,3,5,0,7.42,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,2
542,4,4,2,3,0,0,3,5,5,1,9.15,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,16
543,4,4,3,1,3,1,3,3,5,2,7.23,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
544,1,3,2,1,0,2,1,2,5,2,8.65,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,2
545,3,4,1,2,1,1,4,4,5,8,7.85,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,11
546,4,4,1,2,0,2,2,5,5,0,7.0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,16
547,4,1,1,1,0,0,1,2,2,0,8.62,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2
548,1,1,1,2,0,1,5,5,3,2,8.96,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,3
549,4,2,2,2,0,0,3,3,5,0,7.65,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,15
550,2,2,2,2,0,2,1,2,5,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2
551,3,2,2,2,0,1,1,2,1,0,7.35,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,2
552,1,1,1,2,2,0,4,3,4,2,8.12,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,6
553,1,0,1,1,0,0,1,2,5,4,6.46,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,14
554,1,1,2,1,0,2,5,5,4,3,7.46,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5
555,1,2,1,3,0,1,3,4,3,5,7.69,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,5
556,1,2,1,1,0,0,4,4,5,4,7.69,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,5
557,3,1,2,2,3,0,4,4,5,2,6.5,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,6
558,2,2,2,1,0,2,5,5,5,0,8.81,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3
559,1,0,3,1,1,1,3,2,4,0,7.96,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,7
560,1,1,2,1,0,0,5,5,2,0,7.08,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,3
561,1,1,2,2,0,2,3,3,5,6,6.62,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,14
562,2,2,1,2,0,1,4,3,1,0,6.96,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,9
563,2,2,1,1,1,0,2,1,5,0,7.69,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,2
564,3,2,2,1,0,0,5,5,5,2,6.88,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,3
565,1,1,2,1,0,2,5,5,5,0,6.73,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,3
566,1,1,2,1,1,1,3,3,5,2,7.19,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6
567,3,2,1,1,1,0,3,1,5,0,7.88,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,9
568,3,2,2,1,3,0,2,1,3,4,6.96,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,14
569,3,3,1,2,2,2,4,5,3,9,8.58,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,11
570,2,2,2,1,0,1,4,3,4,6,9.96,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,11
571,2,1,2,1,3,0,4,3,5,4,9.31,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,5
572,3,2,2,2,2,2,5,5,1,8,8.44,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,11
573,1,1,1,1,0,1,3,2,5,9,10.0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1
574,1,1,2,1,1,0,4,3,4,12,10.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,13
575,4,3,1,1,0,0,4,4,2,8,9.85,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,11
576,3,2,2,1,0,2,5,5,5,8,10.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,11
577,1,1,3,2,1,1,4,4,2,8,10.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,11
578,3,3,2,2,1,0,5,4,3,4,10.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
579,1,3,1,1,0,2,3,3,3,0,9.96,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16
580,1,1,3,1,1,1,4,4,5,4,10.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,5
581,1,2,2,2,2,0,3,3,5,2,10.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,6
582,1,1,1,1,0,1,4,4,5,0,9.92,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3
583,2,2,2,1,1,0,5,5,3,0,10.0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3
584,0,0,2,1,0,2,4,3,5,0,10.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,9
585,3,1,2,3,0,1,2,3,3,5,10.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,14
586,4,2,1,2,0,0,5,5,5,0,10.0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,3
587,2,2,1,2,1,2,3,3,4,3,8.04,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,5
588,4,1,1,1,0,1,2,2,5,0,10.0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2
589,1,2,1,1,0,0,5,1,3,0,10.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,9
590,1,1,3,2,2,2,4,4,5,3,9.85,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,5
591,2,2,2,2,0,1,3,5,1,2,10.0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,6
592,3,3,2,1,0,0,4,3,4,0,9.77,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,16
593,1,2,2,2,0,2,4,3,4,0,9.96,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,9
594,4,4,2,2,0,1,3,5,1,0,10.0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,16
595,4,4,1,1,0,0,4,5,5,3,9.81,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
596,4,2,2,2,0,2,3,3,4,0,9.81,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,9
597,2,2,3,2,1,1,3,3,4,0,10.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,7
598,1,2,2,1,0,0,1,4,1,8,9.96,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
599,4,4,3,1,0,2,5,5,1,5,10.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
600,1,1,3,1,0,1,2,3,4,4,9.42,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5
601,2,2,2,2,0,0,3,1,2,4,9.77,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,14
602,2,2,2,3,0,2,4,5,3,0,10.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3
603,4,2,1,2,0,1,3,1,5,0,8.77,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,15
604,1,1,3,2,1,2,4,2,2,2,9.92,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7
605,1,1,2,1,1,1,5,5,2,0,10.0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
606,4,2,2,4,0,2,2,3,5,0,10.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,15
607,2,1,2,2,0,1,3,3,2,5,9.96,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,5
608,1,1,1,2,0,0,2,3,3,2,9.96,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6
609,1,2,2,2,0,1,1,1,4,0,10.0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
610,1,1,2,2,3,0,5,4,1,0,9.77,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3
611,2,2,2,3,0,1,2,1,4,5,9.77,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,14
612,4,3,2,2,1,0,5,5,2,4,7.98,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0
613,3,3,1,2,0,2,3,4,5,0,10.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,16
614,4,4,2,2,0,0,3,3,5,2,9.96,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,8
615,3,2,2,2,0,2,2,3,5,0,10.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2
616,1,1,2,1,0,0,3,2,3,2,10.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,7
617,1,1,2,3,0,1,3,2,4,0,10.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7
618,1,2,3,2,0,0,3,4,5,0,10.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3
619,3,3,2,2,0,1,3,2,3,6,9.85,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,14
620,4,4,1,2,0,2,3,4,1,4,9.85,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
621,1,2,2,2,0,0,2,2,3,0,10.0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,2
622,1,3,2,2,0,1,3,4,3,0,9.92,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,16
623,4,4,2,3,0,2,2,2,5,0,10.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2
624,1,1,3,1,1,1,2,1,1,0,10.0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,7
625,2,3,2,1,0,2,2,3,4,0,10.0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2
626,4,4,3,2,0,0,2,2,5,0,9.92,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2
627,1,2,3,1,0,2,3,3,3,3,10.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5
628,2,2,1,3,0,1,4,3,3,8,8.5,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1
629,1,2,1,1,0,0,5,5,1,4,6.92,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
630,4,4,2,3,0,1,4,4,1,0,7.68,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,16
631,1,1,4,3,0,0,3,2,4,4,8.5,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,14
632,1,1,2,2,1,1,3,3,3,4,7.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5
633,4,4,1,2,0,2,4,3,2,1,8.46,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,16
634,3,3,1,2,0,0,1,3,1,1,7.67,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2
635,3,1,1,2,0,2,5,4,1,10,7.38,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,13
636,4,4,1,2,0,0,2,4,2,4,8.85,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
637,2,1,2,1,0,2,4,3,5,0,7.7,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,9
638,2,3,2,2,0,0,4,3,3,4,9.33,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0
639,1,1,2,1,1,1,3,2,5,0,7.48,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,9
640,4,2,2,1,1,2,4,3,3,0,8.58,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,9
641,2,2,2,3,0,1,3,3,4,0,6.38,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,15
642,4,3,2,2,0,2,5,4,1,0,6.83,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,16
643,4,4,3,1,0,1,4,3,5,4,7.69,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0
644,2,3,1,3,1,0,4,2,5,4,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,8
